Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Atakka Dry Port,62,55,3155.2,5243.8,2004.5,2004.9,2002.2,2001.7,781.7,1192.8,1290.1,1414.5,90.0,150.4,255.8,272.8,29.5,65.0,105.0,118.3,358.7,301.2,57.4,27719.2,23289.4,4429.8,28251.4,23736.6,4514.8
Hurghada,59,16,913.8,1399.8,2004.7,2004.6,2004.6,2003.9,315.2,2003.5,1596.4,2368.0,15.0,204.8,242.7,253.5,21.0,177.8,61.6,64.4,177.7,111.2,66.5,13528.6,8517.4,5011.3,13788.4,8680.9,5107.5
Ras Charib,41,29,6728.5,12132.2,2004.9,2004.6,2005.2,2005.2,2855.8,2937.8,2849.5,2873.3,266.0,338.2,386.2,386.6,36.0,74.4,56.8,57.1,545.8,492.7,53.1,42242.5,38143.6,4098.8,43053.5,38876.0,4177.5
El Tor,26,15,2180.0,2904.5,2005.1,1999.7,2002.8,2002.6,1230.5,2821.5,3520.0,3060.6,176.0,304.5,475.6,431.4,23.0,54.1,29.5,23.8,220.7,206.8,14.0,15218.3,14160.1,1058.1,15510.5,14432.0,1078.5
Ras Shukheir,24,16,1372.4,2362.0,2007.2,2005.5,2003.9,2003.4,1327.5,1781.5,1771.1,1785.1,141.0,183.2,215.1,219.6,24.0,43.4,37.1,37.4,124.1,111.1,13.0,9572.3,8584.9,987.4,9756.1,8749.7,1006.4
Wadi Feiran,21,17,2154.4,3758.5,2006.0,2006.1,2004.3,2004.3,1057.1,2238.6,1736.9,1825.3,103.0,402.9,231.8,230.7,21.0,37.4,38.9,37.6,169.4,154.3,15.1,13082.2,11914.8,1167.4,13333.4,12143.6,1189.8
Hamrawein,20,18,584.9,975.7,1998.4,1998.5,2002.8,2003.1,1042.8,1309.0,1226.2,1312.6,92.0,133.6,239.1,246.2,20.5,67.7,88.2,88.9,60.2,54.9,5.2,4649.4,4248.8,400.7,4738.7,4330.3,408.4
Ras Abu Zanimah,16,14,372.2,568.7,1999.8,2001.0,2005.5,2005.2,1113.5,1767.1,1892.8,1893.6,184.0,182.5,209.6,209.0,45.5,57.1,52.7,52.2,56.8,53.3,3.5,4373.8,4109.6,264.2,4457.8,4188.5,269.2
Abu Zenimah,10,10,1495.1,2359.7,1998.9,1998.9,1999.8,1997.7,2179.0,2560.5,2748.6,2824.6,225.0,311.7,284.9,295.0,25.0,79.3,72.0,78.8,101.8,95.7,6.1,7849.4,7380.4,469.0,8000.1,7522.1,478.0
Rashid,10,9,242.5,418.7,2005.4,2005.3,2004.6,2004.7,571.8,1102.0,1466.9,1588.2,256.0,784.9,276.6,274.4,38.0,44.0,42.3,42.6,34.5,30.8,3.7,2640.7,2358.5,282.2,2691.4,2403.8,287.6
Fa'Id,7,7,934.2,1586.4,2001.6,2001.6,2013.4,2013.2,3254.8,2420.4,2822.5,2814.6,312.0,337.6,434.2,446.7,29.0,69.9,107.1,117.0,93.6,86.0,7.6,7242.0,6655.5,586.5,7381.0,6783.3,597.7
Abu Chosoun,5,5,91.6,150.1,2002.2,2002.2,2000.5,2000.6,932.8,1247.3,833.7,829.6,182.0,175.2,267.7,269.3,26.0,51.8,23.7,23.2,12.4,10.3,2.0,953.0,796.7,156.3,971.3,812.0,159.3
Al Qusayr,4,4,159.3,188.2,1996.0,1996.0,2013.6,2013.1,881.4,1288.2,2471.5,2272.9,247.0,297.8,475.5,475.7,31.0,396.8,18.3,18.1,23.6,21.5,2.1,1815.8,1653.7,162.0,1850.6,1685.5,165.2
Ismailia,4,4,61.5,88.9,2008.8,2008.8,2010.1,2010.2,2011.4,2507.3,2526.9,2594.2,227.0,1574.5,441.4,409.9,28.0,141.8,45.1,42.4,18.3,17.0,1.3,1400.6,1299.0,101.6,1427.5,1324.0,103.5
Ras Badran Oil Terminal,3,3,533.1,857.3,2007.7,2007.7,2006.2,2004.9,1074.5,3713.8,2091.9,2268.3,324.0,539.7,734.2,763.8,9.0,15.7,15.1,16.0,38.6,34.9,3.7,2990.5,2703.7,286.8,3048.0,2755.6,292.4
El-Guna (El Gouna),2,2,3.4,3.2,1995.0,1995.0,1988.9,1983.1,575.2,575.2,344.4,302.8,69.0,69.0,51.1,33.9,17.0,17.0,16.4,15.8,1.9,1.5,0.5,147.7,110.9,36.8,150.5,113.0,37.5
Mersa Martu,1,1,0.7,0.6,1971.0,1971.0,1971.0,1971.0,865.1,865.1,865.1,865.1,125.0,125.0,125.0,125.0,7.0,7.0,7.0,7.0,0.5,0.5,0.0,40.0,38.0,2.1,40.8,38.7,2.1
