Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Bandar Khomeyni,339,168,6193.9,10231.4,1997.8,2000.9,2003.1,2003.6,496.8,1039.8,1193.1,1188.0,55.0,169.1,278.8,278.7,29.0,69.3,101.8,101.5,891.0,686.2,204.8,68649.2,52922.2,15727.1,69967.3,53938.3,16029.0
Bandar Imam Khomeini,264,189,7287.9,12893.1,2003.7,2004.6,2007.9,2007.9,601.4,929.4,1019.5,1022.0,53.0,100.6,314.7,317.5,21.0,57.1,94.6,93.9,719.6,598.1,121.6,55619.8,46259.5,9360.4,56687.7,47147.6,9540.1
Hengam,211,158,7459.2,12543.7,2001.6,2002.8,2006.2,2006.0,356.9,1059.5,1715.0,1804.6,40.0,99.6,348.3,355.3,30.0,78.3,173.2,182.1,800.8,548.1,252.7,61750.6,42296.5,19454.0,62936.2,43108.6,19827.5
Jask,177,140,18572.2,33216.8,2004.1,2004.0,2005.2,2005.3,1234.5,2054.2,2801.7,2946.6,145.0,201.9,539.5,561.2,29.0,86.9,80.2,82.0,1605.4,1450.0,155.4,124192.7,112226.2,11966.4,126577.2,114381.0,12196.2
Nowshahr,142,70,190.8,232.0,1989.6,1989.8,1991.1,1991.1,448.8,540.8,501.4,508.2,64.5,107.2,132.0,131.2,47.5,91.4,133.9,141.9,57.4,40.5,16.9,4327.6,3057.8,1269.7,4410.7,3116.5,1294.1
Khorramshahr,134,46,75.5,92.5,1992.4,1991.8,1996.3,1997.4,176.0,347.6,400.0,383.7,25.5,92.5,97.6,108.9,21.0,145.0,125.2,119.6,83.6,29.0,54.6,6301.6,2200.8,4100.8,6422.6,2243.0,4179.6
Abadan,107,49,308.3,544.0,1993.2,1992.4,2004.1,2004.7,365.5,556.0,1535.4,1762.8,54.0,146.7,209.9,217.0,25.0,167.4,36.8,28.8,65.6,46.1,19.5,4969.1,3506.1,1463.0,5064.5,3573.4,1491.0
Chabahar,102,54,1838.7,3027.4,2002.1,2001.6,2002.2,2002.4,566.4,810.2,833.7,805.7,55.5,97.7,220.3,221.3,19.5,83.7,107.9,101.1,240.6,186.1,54.6,18495.4,14320.8,4174.6,18850.5,14595.8,4254.7
Astara,96,25,56.6,78.3,1987.7,1990.0,1989.3,1989.0,179.5,377.3,367.7,363.4,27.0,64.2,119.9,122.1,110.5,101.8,117.4,121.8,21.8,11.5,10.4,1641.6,863.7,777.9,1673.1,880.2,792.9
Bandar Khomeini,52,34,2705.0,3686.8,2001.5,2002.4,2000.2,2000.4,683.4,1876.2,2087.9,1851.9,101.5,171.2,335.3,320.5,29.0,45.9,50.1,49.3,361.6,319.3,42.3,27937.4,24682.6,3254.8,28473.8,25156.5,3317.3
Mahshahr,48,17,1596.9,2948.2,2005.1,2005.3,2002.3,2002.3,620.3,877.9,1165.3,1179.2,62.0,114.3,247.8,249.4,33.0,116.9,69.6,69.3,202.1,137.8,64.3,15641.3,10667.6,4973.7,15941.7,10872.4,5069.2
Hormuz,31,29,3669.9,6864.3,2003.5,2003.3,2011.4,2011.6,535.6,2039.5,3365.3,3512.0,54.0,196.2,511.5,514.4,38.0,119.1,62.2,60.9,250.7,222.0,28.7,19363.2,17162.0,2201.2,19734.9,17491.5,2243.5
Ganaveh,30,17,82.5,137.9,1998.3,1998.4,2000.6,2000.8,342.4,737.2,1416.1,1426.9,69.0,164.9,388.2,389.3,53.5,119.1,66.2,67.0,45.2,37.8,7.4,3413.0,2852.8,560.2,3478.5,2907.6,570.9
Qeshm Island,28,15,153.4,247.8,2007.3,2006.6,1998.1,1997.9,557.4,1139.2,1684.3,1754.4,297.5,878.4,400.4,420.7,23.0,40.9,17.9,17.7,220.6,208.8,11.9,16607.8,15711.8,896.0,16926.7,16013.5,913.2
Imam Hasan,5,5,204.1,402.8,2000.6,2000.6,2009.0,2009.0,546.5,564.3,1239.8,1246.1,158.0,170.4,158.1,158.0,41.0,655.6,43.6,42.1,19.3,12.9,6.4,1479.4,996.2,483.2,1507.8,1015.3,492.5
Bandar Amirabad,2,2,5.8,7.5,2002.0,2002.0,2001.2,2001.0,801.5,801.5,676.9,692.8,540.0,540.0,617.3,639.4,78.0,78.0,77.7,77.6,1.8,1.5,0.3,137.6,114.8,22.8,140.3,117.0,23.3
Bandar Mashur,2,2,28.6,48.4,2011.0,2011.0,2015.5,2015.7,2767.7,2767.7,446.4,438.9,734.0,734.0,122.1,98.2,71.5,71.5,128.1,130.3,12.2,4.0,8.2,940.8,307.4,633.4,958.9,313.3,645.6
