Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Hrisey,3,3,15.3,3.9,1989.0,1989.0,1990.1,1988.5,945.6,933.8,914.6,937.1,90.0,93.7,89.9,95.0,14.0,96.3,33.6,121.0,5.6,4.8,0.8,422.6,361.2,61.4,430.7,368.1,62.6
Kopasker,3,3,3.9,3.1,2008.0,2008.0,2010.1,2009.7,682.7,750.8,758.7,709.1,85.0,85.3,87.4,84.8,9.0,10.3,8.7,10.1,2.1,2.1,0.0,158.0,154.3,3.7,161.0,157.2,3.8
Grindavik,3,3,7.9,11.3,2011.0,2011.0,2008.9,2008.7,979.7,923.3,1098.2,1118.5,105.0,96.0,113.4,114.5,36.0,43.3,29.4,29.5,2.1,1.9,0.2,160.7,142.8,17.9,163.8,145.6,18.2
Olafsvik,3,3,8.7,9.8,1976.0,1976.0,1988.6,1997.9,1297.1,3773.0,1828.3,1532.3,161.0,192.7,198.8,180.9,93.0,1325.7,1407.7,747.4,10.4,2.6,7.9,785.5,195.5,590.0,800.6,199.3,601.3
Budardalur,3,3,4.0,5.6,1984.0,1984.0,1984.6,1984.9,992.1,918.9,889.8,881.8,109.0,109.3,108.9,108.3,9.0,8.0,7.3,7.0,1.5,1.5,0.0,110.7,109.3,1.4,112.8,111.4,1.5
Njardvik,3,3,3.0,4.0,1993.3,1993.3,1988.6,1991.5,967.7,766.5,934.7,954.9,116.0,102.7,126.1,120.6,21.0,43.7,17.7,19.5,1.2,1.0,0.3,93.7,72.2,21.5,95.5,73.6,21.9
Bolungarvik,2,2,10.8,15.2,2008.5,2008.5,2009.3,2009.2,1040.6,1040.6,1066.3,1060.6,91.0,91.0,93.9,93.5,12.5,12.5,14.3,14.0,2.6,2.5,0.1,197.1,191.9,5.2,200.9,195.6,5.3
Borgarfjordur Eystri,2,2,2.4,1.4,1983.0,1983.0,1979.5,1978.9,3800.7,3800.7,2470.7,2762.1,452.0,452.0,557.0,574.4,1402.0,1402.0,1982.3,2078.9,8.5,2.1,6.4,638.6,159.3,479.3,650.9,162.3,488.5
Rif,2,2,1.5,0.7,1981.5,1981.5,1985.5,1985.8,1272.0,1272.0,1394.1,1432.6,319.0,319.0,444.5,452.6,136.0,136.0,216.4,221.6,2.3,1.9,0.4,173.1,139.9,33.2,176.5,142.6,33.9
Hvammstangi,2,2,7.9,11.3,2003.0,2003.0,2003.0,2003.0,1123.0,1123.0,1091.5,1088.3,124.0,124.0,124.3,123.9,48.5,48.5,49.0,48.4,1.8,1.7,0.1,136.2,128.6,7.6,138.9,131.1,7.7
Raufarhofn,2,2,3.3,2.1,1997.0,1997.0,1995.5,1998.0,1122.0,1122.0,1111.5,860.4,167.5,167.5,205.3,141.1,31.0,31.0,42.6,22.9,2.4,2.2,0.1,177.6,167.1,10.5,181.0,170.3,10.7
Grundarfjordur,2,2,35.6,4.0,1972.5,1972.5,1971.4,1966.9,1141.7,1141.7,1142.1,1144.1,95.0,95.0,95.0,94.8,5.5,5.5,5.5,5.6,13.5,13.0,0.5,1041.9,1003.2,38.7,1061.9,1022.5,39.4
Talknafjordur,1,1,0.9,1.0,1984.0,1984.0,1984.0,1984.0,600.1,600.1,600.1,600.1,73.0,73.0,73.0,73.0,103.0,103.0,103.0,103.0,0.3,0.3,0.0,26.2,23.1,3.2,26.7,23.5,3.2
Sudureyri,1,1,44.7,71.9,2014.0,2014.0,2014.0,2014.0,1803.7,1803.7,1803.7,1803.7,169.0,169.0,169.0,169.0,13.0,13.0,13.0,13.0,3.3,3.3,0.0,258.0,254.2,3.8,262.9,259.1,3.8
Stykkisholmur,1,1,7.9,0.7,2007.0,2007.0,2007.0,2007.0,681.8,681.8,681.8,681.8,73.0,73.0,73.0,73.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,153.2,150.1,3.1,156.2,153.0,3.2
Keflavik,1,1,2.0,0.5,2006.0,2006.0,2006.0,2006.0,2284.9,2284.9,2284.9,2284.9,245.0,245.0,245.0,245.0,1.0,1.0,1.0,1.0,1.7,1.7,0.0,129.4,129.3,0.1,131.9,131.7,0.1
Vogar,1,1,3.2,1.3,1996.0,1996.0,1996.0,1996.0,3332.1,3332.1,3332.1,3332.1,849.0,849.0,849.0,849.0,49.0,49.0,49.0,49.0,1.5,1.4,0.1,109.4,103.4,6.0,111.5,105.4,6.1
Drangsnes,1,1,3.1,4.6,2005.0,2005.0,2005.0,2005.0,797.4,797.4,797.4,797.4,101.0,101.0,101.0,101.0,14.0,14.0,14.0,14.0,0.7,0.7,0.0,56.0,53.3,2.7,57.0,54.3,2.7
Bakkafjorddur,1,1,0.5,0.2,1975.0,1975.0,1975.0,1975.0,387.2,387.2,387.2,387.2,59.0,59.0,59.0,59.0,11.0,11.0,11.0,11.0,0.3,0.3,0.0,24.4,22.8,1.6,24.9,23.2,1.7
Sudavik,1,1,2.1,2.7,1976.0,1976.0,1976.0,1976.0,667.1,667.1,667.1,667.1,106.0,106.0,106.0,106.0,6.0,6.0,6.0,6.0,0.8,0.8,0.0,59.3,58.1,1.2,60.4,59.2,1.2
Sandgerdi,1,1,1.7,1.6,1987.0,1987.0,1987.0,1987.0,690.4,690.4,690.4,690.4,73.0,73.0,73.0,73.0,43.0,43.0,43.0,43.0,1.0,0.9,0.1,77.6,68.2,9.4,79.1,69.5,9.6
Landeyjahofn,1,1,293.7,505.5,2015.0,2015.0,2015.0,2015.0,4595.8,4595.8,4595.8,4595.8,384.0,384.0,384.0,384.0,10.0,10.0,10.0,10.0,20.0,19.9,0.1,1548.7,1540.6,8.1,1578.4,1570.1,8.3
