Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Pare Pare,520,67,2281.0,1636.2,1993.0,1998.6,1993.6,1997.5,334.1,880.4,683.8,824.4,24.0,118.6,168.6,235.7,27.5,105.5,125.7,140.8,697.4,374.8,322.6,52802.2,28433.5,24368.6,53816.0,28979.5,24836.5
Perawang,520,141,817.2,1104.3,2007.2,2005.9,2008.4,2008.6,419.3,625.0,649.6,631.8,58.0,97.9,119.0,113.0,33.0,90.7,116.9,124.8,393.1,217.5,175.6,29698.1,16487.7,13210.4,30268.3,16804.3,13464.0
Benoa,512,102,1880.9,1525.8,2000.5,2001.4,1998.9,1997.4,281.4,1838.3,521.3,694.2,28.0,335.1,351.7,331.8,23.0,95.1,143.4,243.4,583.6,413.7,169.9,43755.1,30986.6,12768.5,44595.2,31581.6,13013.6
Ciwandan,484,229,2318.8,3790.8,2003.7,2004.7,2006.3,2006.7,415.9,574.6,541.5,543.0,51.0,93.5,122.1,119.1,39.0,86.9,127.8,127.7,663.8,427.9,235.9,50594.9,32754.7,17840.2,51566.3,33383.6,18182.7
Pulau Baai,460,122,527.7,746.5,2003.6,2002.3,2004.3,2003.9,340.2,713.5,467.6,461.6,51.0,159.7,269.6,202.1,54.0,123.6,130.9,120.8,524.6,202.1,322.5,39510.6,15266.7,24243.9,40269.2,15559.9,24709.3
Kota Baru,437,127,1239.7,1874.1,2005.3,2003.9,2006.2,2006.3,346.8,839.0,590.2,575.8,61.0,90.4,95.7,96.0,33.0,121.0,235.9,193.5,492.1,254.6,237.4,37270.0,19382.9,17887.1,37985.6,19755.1,18230.5
Tanjung Balai Karimun,429,92,325.1,178.6,2002.9,2006.2,2000.0,1999.6,405.2,681.5,550.6,521.9,32.0,86.4,85.1,93.4,16.0,85.0,48.9,76.5,243.4,168.6,74.8,18304.2,12672.4,5631.8,18655.6,12915.7,5739.9
Tarahan,425,117,1530.8,2397.6,1996.8,1998.6,2001.7,2002.5,255.1,747.3,504.5,608.5,40.0,160.1,207.3,222.0,38.0,110.8,216.1,231.5,403.8,258.4,145.4,30735.3,19744.8,10990.5,31325.4,20123.9,11201.5
Manokwari,425,80,2947.0,2661.9,1997.7,1999.8,1998.3,1998.5,490.3,1881.1,658.2,913.8,38.0,327.0,197.6,216.0,11.0,109.7,95.1,134.3,831.3,643.0,188.2,62951.3,48764.8,14186.5,64160.0,49701.1,14458.9
Kariangau,409,191,2301.8,3267.7,2004.3,2004.7,2001.8,2001.4,504.9,927.3,772.4,816.1,59.0,204.1,233.5,230.1,34.0,123.1,194.2,211.6,613.2,395.7,217.4,46643.3,30165.0,16478.3,47538.8,30744.1,16794.7
Bima,402,62,509.7,462.0,1999.8,1999.7,1996.6,1996.0,225.3,778.6,311.5,431.4,23.0,142.5,116.1,148.9,14.0,134.5,98.2,133.7,245.1,126.8,118.4,18488.7,9588.6,8900.1,18843.7,9772.7,9071.0
Sungai Pakning,398,168,3177.5,5157.1,2006.4,2005.3,2004.4,2004.1,423.6,1048.3,754.5,754.3,32.5,136.2,222.7,187.1,50.0,112.5,98.8,99.9,727.8,414.2,313.6,55805.7,31810.8,23994.9,56877.2,32421.5,24455.6
Biringkassi,398,48,1397.6,2024.5,1989.9,1994.0,1994.1,1992.9,520.1,1566.5,830.0,842.4,51.0,229.3,229.6,243.2,60.0,148.2,138.2,124.0,357.9,244.4,113.4,27325.4,18751.4,8574.0,27850.1,19111.4,8738.7
Cirebon,389,126,1349.3,1801.1,2004.0,2004.3,2003.2,2003.8,487.2,727.3,774.5,778.6,67.0,159.1,258.8,262.2,41.0,117.6,111.6,104.7,573.6,332.2,241.4,43485.6,25286.4,18199.2,44320.5,25771.9,18548.6
Amamapare,384,72,4205.5,6317.8,2002.5,2003.5,2002.5,2002.6,537.7,1241.7,1339.0,1589.0,66.0,334.3,390.1,417.1,27.0,77.8,115.8,127.1,727.2,606.8,120.3,55676.9,46573.0,9103.9,56745.9,47467.2,9278.7
Cigading,377,287,3672.2,6269.1,2005.3,2006.8,2007.6,2008.0,469.4,628.6,587.0,582.9,50.0,90.6,99.1,97.8,56.0,104.7,125.2,121.5,640.6,409.4,231.1,49188.6,31510.5,17678.1,50133.0,32115.6,18017.5
Labuanabajo,354,34,638.5,421.3,1996.5,2001.0,1995.6,2001.3,252.4,1002.1,385.8,531.8,26.0,102.8,105.8,141.7,8.0,110.3,174.1,222.4,230.7,146.1,84.7,17492.8,11110.3,6382.5,17828.6,11323.6,6505.0
Tanjungpinang,352,119,971.0,1237.0,2003.2,2003.7,2002.3,2003.7,513.2,1087.4,796.3,928.9,47.5,168.8,171.8,168.0,18.0,127.1,176.8,179.3,333.3,201.4,131.9,25271.1,15271.5,9999.7,25756.3,15564.7,10191.7
Donggala,347,104,1786.1,1376.3,2001.3,2002.3,2000.5,2001.2,601.5,925.1,769.5,686.5,47.0,112.5,93.4,99.8,30.0,120.0,108.8,122.8,516.6,363.1,153.4,39094.0,27520.6,11573.5,39844.7,28049.0,11795.7
Durian,346,120,1035.0,1395.7,1999.9,2003.3,1999.8,2000.6,515.2,1081.2,1532.7,1616.2,49.5,141.7,278.7,291.1,31.0,134.0,169.5,161.5,351.6,224.1,127.5,26617.9,16992.8,9625.1,27129.0,17319.0,9809.9
Maumere,337,46,686.0,540.2,1998.4,2001.7,1996.3,1999.2,302.5,513.8,354.8,486.9,39.0,82.9,85.1,109.8,19.0,74.9,85.4,96.9,237.8,162.8,75.0,17951.0,12306.8,5644.1,18295.6,12543.1,5752.5
Fak Fak,327,54,880.0,609.5,2005.7,2005.1,1999.2,2000.9,386.5,1065.7,509.3,779.9,36.0,254.3,134.8,222.7,18.0,174.0,159.7,211.9,377.5,225.4,152.1,28441.4,17004.5,11436.9,28987.5,17331.0,11656.5
Jabung Batanghari Marine Terminal,321,129,1670.9,2378.9,2006.1,2005.3,1998.5,1998.9,346.0,649.1,842.1,822.5,76.0,136.4,315.9,284.2,36.0,95.8,145.5,141.5,518.6,276.8,241.8,39740.2,21244.9,18495.2,40503.2,21652.8,18850.3
Jayapura,319,58,4099.7,4448.8,1998.9,2000.5,1997.8,1997.3,741.5,1213.2,1068.3,1284.5,81.0,241.0,135.6,155.7,25.0,94.3,53.5,68.0,957.7,783.3,174.4,72926.8,59754.3,13172.5,74327.0,60901.5,13425.4
Pulau Laut,306,99,801.2,1221.1,2002.9,2002.0,2005.7,2005.8,370.7,723.3,726.3,736.5,62.0,144.4,131.2,123.4,40.0,104.1,118.3,114.4,285.0,151.8,133.2,21637.4,11553.7,10083.7,22052.9,11775.6,10277.3
Waingapu,287,32,230.4,119.2,2001.5,2003.2,2000.4,2001.3,307.7,432.7,324.3,335.7,28.0,110.4,84.8,97.1,11.0,71.8,32.8,37.7,129.6,87.1,42.5,9743.0,6553.1,3190.0,9930.1,6678.9,3251.2
Dobo,283,52,1178.1,924.4,2000.8,2002.1,2001.9,2004.8,314.0,1116.1,508.7,740.5,24.0,174.6,115.4,152.3,15.0,190.9,72.6,96.9,328.8,213.7,115.1,24830.5,16181.9,8648.6,25307.3,16492.6,8814.7
Nipah,276,176,2005.2,2809.6,2004.4,2003.6,2003.8,2002.6,550.2,905.3,800.7,775.8,60.0,129.2,128.6,137.3,36.0,73.2,97.9,104.6,449.0,296.3,152.7,34316.7,22676.2,11640.5,34975.6,23111.6,11864.0
Kalabahi,276,36,257.5,221.4,2000.9,2001.9,2001.9,2002.9,212.4,699.4,416.1,584.5,17.0,121.4,132.6,162.1,15.0,131.2,144.0,216.8,103.2,55.7,47.5,7750.5,4185.9,3564.7,7899.3,4266.2,3633.1
Cilegon,269,198,1367.4,2026.5,2004.7,2002.8,2002.3,2003.1,416.0,708.1,900.3,980.8,94.0,253.9,739.2,814.1,48.0,138.9,322.0,278.5,663.7,378.2,285.5,50544.1,28699.7,21844.3,51514.5,29250.8,22263.7
Belitung,266,60,518.9,650.4,1997.4,2002.6,2003.6,2006.1,224.9,894.2,676.2,1099.4,27.0,104.4,111.2,124.9,21.0,109.9,388.9,441.9,209.4,85.3,124.1,15837.5,6469.1,9368.4,16141.6,6593.3,9548.3
Senipah Oil Terminal,255,112,3863.2,6647.4,2003.9,2003.9,2003.9,2003.6,571.1,968.4,998.0,995.0,82.0,238.5,256.2,253.0,44.0,129.4,56.4,54.8,622.0,418.2,203.8,47676.8,32093.4,15583.4,48592.2,32709.6,15882.6
Kotabaru,251,153,2430.5,3945.6,2002.5,2002.0,2002.6,2002.7,515.3,1031.2,1114.7,1164.4,68.0,137.6,244.2,250.3,60.0,128.1,170.0,173.6,559.4,296.8,262.6,42823.0,22761.4,20061.6,43645.2,23198.5,20446.8
Pelabuhan Badas,248,70,480.3,678.3,2002.0,1996.9,1996.6,1996.2,224.8,921.2,636.4,697.3,29.0,139.8,309.3,353.3,38.5,115.9,120.7,120.1,197.2,95.0,102.2,14922.6,7231.9,7690.7,15209.1,7370.7,7838.4
Panarukan,244,38,480.0,466.5,1997.7,1999.0,2004.1,2003.5,340.0,1744.5,438.3,398.1,37.0,139.6,125.8,101.9,45.5,175.4,265.7,242.0,355.3,143.9,211.3,26882.7,10963.4,15919.2,27398.8,11173.9,16224.9
Laratunka,237,32,237.6,117.4,1999.6,1999.3,1996.7,1997.5,218.0,417.0,300.4,378.3,15.0,47.6,54.6,83.4,22.0,59.0,40.0,86.8,113.4,64.1,49.3,8524.6,4820.9,3703.7,8688.2,4913.5,3774.8
Tanjung Arang  (Bunyu),236,114,3802.5,6414.9,2005.4,2005.9,2006.1,2006.3,628.2,1825.5,1226.6,1318.1,62.0,330.6,480.5,460.9,64.5,93.6,112.6,117.7,700.5,473.6,226.9,53459.5,36189.8,17269.7,54485.9,36884.6,17601.3
Tanjungbalai,228,97,311.1,399.2,2007.3,2007.4,2000.3,1999.3,238.5,1159.3,874.0,810.4,33.5,156.6,444.2,358.8,29.0,93.6,75.3,79.9,196.2,133.8,62.3,14820.8,10126.0,4694.8,15105.4,10320.4,4785.0
Ende,221,42,526.9,344.1,1996.1,1997.6,1991.3,1992.6,187.8,467.0,597.1,691.2,19.0,46.0,61.3,84.3,11.0,52.5,1780.0,1486.1,227.3,66.2,161.1,17125.4,5017.1,12108.4,17454.3,5113.4,12340.8
Ampenan,221,36,232.8,311.4,1999.0,1999.9,1998.7,1998.8,194.5,436.8,268.6,267.8,20.0,57.7,74.2,74.1,45.0,68.5,75.7,75.4,216.8,82.3,134.5,16354.3,6240.4,10113.9,16668.3,6360.2,10308.1
Luwuk,219,53,918.3,1234.7,2000.4,2001.8,2001.0,2003.4,300.9,831.8,832.6,980.4,31.0,140.6,428.8,519.1,39.0,81.5,95.7,97.4,238.9,154.0,84.9,17847.0,11461.0,6385.9,18189.6,11681.1,6508.6
Kuala Tanjung,214,135,1206.8,1755.6,1998.9,2001.1,1998.4,1998.7,378.7,589.7,680.4,686.4,31.5,68.0,112.2,112.5,54.0,109.5,178.3,185.6,316.2,164.5,151.8,24117.6,12604.6,11513.0,24580.7,12846.7,11734.0
Jepara,211,85,4323.5,7760.7,2005.0,2004.5,2006.1,2006.1,654.3,873.5,919.9,938.5,58.0,171.1,244.9,222.7,39.0,126.0,64.7,63.9,530.1,424.6,105.5,40732.0,32674.0,8058.0,41514.1,33301.4,8212.7
Batulicin,204,64,411.8,467.3,1998.6,2002.1,1997.0,1999.6,305.4,731.0,523.7,640.4,33.5,136.2,112.0,141.8,12.0,102.8,69.3,84.0,166.8,100.0,66.9,12605.5,7571.1,5034.4,12847.5,7716.5,5131.0
Merauke,203,40,1235.5,1333.7,2005.8,2006.1,2011.0,2012.9,599.4,1469.3,1177.5,1394.2,102.0,423.6,459.0,566.8,29.0,87.3,95.3,103.4,354.6,263.1,91.5,26884.4,19994.7,6889.7,27400.6,20378.6,7022.0
Labuha,200,38,214.8,231.9,2004.5,2002.2,2005.4,2007.6,213.3,1381.7,448.4,538.1,18.5,324.8,304.1,273.3,31.0,94.5,115.4,142.5,148.0,85.2,62.8,11141.7,6421.8,4720.0,11355.7,6545.1,4810.6
Gilimanuk,199,45,347.3,229.8,1988.4,1995.1,1995.0,1999.3,500.9,2385.8,599.5,501.7,170.0,1032.9,1231.6,914.7,31.0,167.7,115.8,84.6,655.3,557.3,97.9,49382.7,41990.3,7392.4,50330.9,42796.6,7534.3
Madura Terminal,180,121,2053.0,3301.8,2002.7,2002.7,2004.4,2004.5,462.2,894.4,870.4,878.3,71.0,328.8,247.1,220.9,35.0,117.4,191.4,167.4,420.7,287.0,133.7,32159.2,21891.7,10267.5,32776.6,22312.0,10464.6
Toboali,177,104,355.2,455.6,2004.5,2003.3,1994.6,1995.4,228.4,734.9,853.3,796.6,49.0,130.7,224.7,198.8,51.0,106.7,224.1,189.9,212.7,99.8,113.0,16111.9,7584.6,8527.3,16421.2,7730.3,8691.0
Tanjung Priok,177,34,479.5,739.4,1996.0,1999.0,1997.9,1998.6,323.0,452.1,505.0,504.9,33.0,43.8,85.7,81.3,36.0,65.5,85.0,78.2,161.0,88.2,72.7,12237.7,6753.6,5484.1,12472.6,6883.3,5589.4
Lewoleba,175,27,220.9,128.9,1994.9,1996.1,1994.1,1996.3,160.1,535.2,207.0,360.0,14.0,68.2,74.8,128.7,12.0,49.9,81.0,158.8,64.7,49.0,15.7,4863.3,3684.2,1179.1,4956.7,3755.0,1201.7
Blanglancang,168,35,9554.7,10874.3,2007.8,2000.3,2004.7,2004.4,172.8,1842.6,4071.9,3813.4,16.0,153.9,706.3,868.9,22.0,83.7,227.4,168.7,1165.5,883.1,282.4,73675.1,56225.1,17450.0,75089.7,57304.6,17785.1
Gorontalo,166,47,434.2,526.5,1998.7,1998.9,1998.1,1997.9,387.5,943.6,710.5,711.6,40.0,130.4,127.6,132.1,42.5,94.6,96.9,104.5,147.9,91.0,56.9,11224.0,6945.2,4278.8,11439.5,7078.5,4361.0
Lalang Marine Terminal,164,83,237.7,327.8,2006.2,2005.7,2006.7,2007.1,242.1,428.9,502.3,531.8,26.5,69.9,129.3,139.9,37.0,93.7,69.9,69.6,90.8,51.4,39.4,6885.4,3912.3,2973.1,7017.6,3987.4,3030.2
Tarempah,156,36,827.2,1356.2,2008.8,2006.6,2003.7,2002.9,313.2,1125.2,1688.9,2035.8,44.0,148.0,296.9,284.5,52.0,291.9,69.9,51.5,155.1,106.5,48.6,11813.5,8151.0,3662.5,12040.3,8307.5,3732.9
Palu,151,29,422.4,344.6,1996.7,2002.6,1996.6,1996.0,466.7,735.8,689.5,517.0,57.0,108.2,107.5,101.8,59.0,121.4,60.3,83.8,196.2,103.7,92.4,14792.4,7849.5,6942.9,15076.4,8000.2,7076.2
