Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Korgessaare,6,5,10.4,9.5,1983.7,1986.6,1988.5,1991.6,488.1,494.7,318.7,340.5,37.0,44.5,32.3,33.8,7.5,6.5,3.9,5.8,2.9,2.5,0.3,214.1,191.0,23.1,218.2,194.6,23.6
Hundipea,6,3,4.6,2.5,1983.2,1992.3,2010.3,2005.0,360.4,432.5,574.8,381.2,36.5,78.8,166.8,140.8,28.0,21.2,11.6,18.2,2.9,2.1,0.8,201.5,143.6,58.0,205.4,146.3,59.1
Salme Joesadam,6,6,22.1,27.7,2001.5,2001.5,2006.2,2006.1,559.0,664.3,784.4,766.1,44.5,62.5,102.1,100.2,6.5,69.5,24.2,24.6,7.7,6.3,1.4,539.1,434.8,104.4,549.5,443.1,106.4
Loksa,5,4,0.9,0.7,1977.0,1981.5,1978.6,1981.2,653.9,642.7,274.7,194.5,78.0,142.5,207.0,198.8,19.0,29.1,25.2,32.8,4.4,4.2,0.1,326.7,318.4,8.3,333.0,324.5,8.5
Salinomme Paadisadam,5,5,4.2,5.4,1989.4,1989.4,1987.3,1987.5,183.5,454.0,381.2,369.1,14.0,37.4,71.4,69.9,16.0,19.2,27.9,27.8,1.3,0.9,0.5,99.4,64.8,34.5,101.3,66.1,35.2
Nasva,5,4,2.4,1.5,2008.2,2005.8,1996.3,1973.9,434.6,6234.2,896.6,461.9,259.0,1345.2,2538.4,353.0,342.0,434.8,323.1,152.5,38.3,34.1,4.2,2876.6,2559.3,317.3,2931.8,2608.4,323.4
Sigatsuaru Vaikesadam,5,5,14.0,19.3,2005.4,2005.4,2005.6,2005.4,628.0,677.9,658.7,661.1,59.0,94.6,85.0,85.6,5.0,5.2,5.6,5.6,3.5,3.4,0.1,265.6,255.1,10.6,270.7,260.0,10.8
Kaldu,5,5,4.9,6.4,2000.4,2000.4,1999.4,1999.7,310.9,350.2,345.6,343.4,22.0,25.8,30.0,30.0,5.0,6.0,5.7,5.5,1.8,1.4,0.3,132.1,107.5,24.6,134.7,109.6,25.0
Kuivastu,5,4,4.5,5.4,2000.8,2001.2,2003.8,2004.2,374.8,363.0,394.0,393.2,26.0,43.0,56.8,59.3,13.0,30.0,43.4,46.0,1.8,1.2,0.6,135.6,93.8,41.8,138.2,95.6,42.6
Lautri,5,5,5.6,7.3,1999.2,1999.2,2006.2,2007.6,491.1,541.3,416.7,412.0,57.0,97.4,55.6,49.0,6.0,23.2,19.7,16.8,2.5,2.1,0.4,190.9,160.1,30.8,194.5,163.2,31.4
Aseri,4,3,0.3,0.1,1984.5,1983.0,1988.0,1988.3,124.5,392.0,527.7,588.3,28.5,200.7,917.8,944.0,0.0,0.7,0.1,0.1,2.5,2.5,0.0,184.6,184.3,0.3,188.2,187.9,0.3
Munalaiu,4,4,6.7,9.1,1996.8,1996.8,2005.1,2005.5,511.9,497.3,472.6,459.4,48.5,47.5,48.7,47.7,35.0,34.5,39.1,40.0,1.9,1.6,0.3,144.8,123.4,21.4,147.5,125.7,21.8
Doberani,4,4,4.5,6.7,2001.0,2001.0,2004.9,2004.5,345.9,340.4,375.6,375.3,32.5,33.5,42.8,42.4,14.5,13.8,10.0,10.0,1.4,1.3,0.1,105.0,99.7,5.3,107.0,101.6,5.4
Lennusadam,4,2,0.9,0.5,1985.2,1983.5,1982.4,1981.5,592.2,1020.2,891.6,1061.0,74.0,124.5,146.1,160.9,9.0,9.0,13.4,12.2,2.9,2.8,0.0,214.4,210.8,3.6,218.6,214.9,3.7
Kavaru,4,4,11.3,15.1,1994.5,1994.5,2000.5,2000.8,893.7,799.0,826.7,842.3,85.0,74.2,88.9,89.1,55.5,55.5,47.3,47.1,2.8,2.1,0.6,207.7,160.3,47.5,211.7,163.4,48.4
Vana-Sauga Sadam,4,4,3.8,5.5,2006.8,2006.8,2008.8,2008.8,384.2,357.2,326.5,324.9,46.0,79.8,98.8,99.3,17.0,16.5,16.4,16.3,1.3,1.2,0.1,99.3,89.3,10.0,101.2,91.0,10.2
Veere,4,4,16.0,19.5,1991.8,1991.8,2000.8,2000.8,488.5,1107.0,924.2,801.9,62.5,79.5,158.5,155.8,47.5,68.0,151.3,148.3,5.8,3.7,2.1,437.1,275.9,161.2,445.4,281.2,164.3
Veere Vanasadam,4,4,4.7,6.3,1998.0,1998.0,2001.2,2001.1,362.0,363.2,340.2,346.6,40.0,39.0,39.0,39.6,21.5,27.2,26.4,24.8,1.5,1.1,0.4,116.0,86.1,29.9,118.2,87.8,30.5
Sviby,4,4,1.3,1.3,1987.0,1987.0,1987.2,1988.4,321.1,426.4,355.3,326.3,40.0,50.0,49.3,43.7,13.5,22.2,22.9,24.3,1.0,0.9,0.1,74.5,67.1,7.4,75.9,68.4,7.6
Haldi,3,3,4.1,5.8,1991.7,1991.7,1992.9,1992.3,561.4,513.0,470.1,476.1,61.0,56.3,55.3,56.1,11.0,9.3,8.9,9.0,1.2,1.0,0.1,87.7,77.3,10.4,89.3,78.8,10.6
Ristna,3,3,127.9,237.8,1996.0,1996.0,2004.8,2004.9,786.2,744.7,1061.0,1065.8,68.0,83.3,124.6,125.1,12.0,11.3,8.5,8.3,9.1,8.8,0.3,684.2,664.2,20.0,697.4,677.0,20.4
Purtse Jahisadam,3,3,0.9,0.6,1985.0,1985.0,1988.3,1992.3,221.3,1178.0,253.7,190.5,50.0,519.7,691.8,422.6,4.0,17.0,25.9,34.8,4.0,3.9,0.0,297.7,294.2,3.5,303.4,299.8,3.5
Kardla,3,3,2.8,3.5,1988.7,1988.7,1988.8,1988.8,277.7,380.2,378.9,381.0,65.0,121.3,170.4,171.9,35.0,28.3,30.0,30.2,0.8,0.8,0.0,60.7,58.1,2.6,61.9,59.2,2.6
Voiste,3,3,5.8,7.6,2005.3,2005.3,2004.6,2004.5,617.7,613.3,817.6,849.6,58.0,63.0,88.1,89.0,9.0,31.7,28.0,27.9,1.7,1.5,0.2,128.3,111.5,16.8,130.8,113.7,17.1
Suursadam,3,3,0.3,0.1,1992.3,1992.3,1992.1,1992.1,1076.2,813.9,813.9,813.9,195.0,165.3,208.9,208.9,2520.0,2868.7,2980.7,2980.7,15.0,1.0,14.0,1126.3,77.1,1049.2,1147.9,78.6,1069.3
Toila,2,2,2.2,2.4,2008.5,2008.5,2005.0,2003.2,224.1,224.1,133.0,190.3,20.0,20.0,26.5,29.9,5.5,5.5,4.8,4.4,0.7,0.7,0.1,54.5,49.9,4.6,55.5,50.8,4.7
Taaliku Sadam,2,2,1.8,2.3,2004.0,2004.0,2003.4,2002.5,261.3,261.3,245.3,254.8,22.5,22.5,22.9,23.4,20.5,20.5,19.5,18.1,0.7,0.6,0.1,53.0,42.3,10.6,54.0,43.1,10.8
Turja Sadam,2,2,2.5,3.5,1996.5,1996.5,1996.8,1996.9,457.8,457.8,461.7,467.1,45.5,45.5,45.6,45.6,18.5,18.5,15.9,15.2,1.1,1.0,0.1,79.5,72.4,7.1,81.0,73.8,7.3
Soru Vaikelaevasadam,2,2,3.1,4.2,2000.0,2000.0,2000.0,2000.0,410.5,410.5,439.6,432.7,31.5,31.5,35.9,35.6,6.0,6.0,7.0,7.0,1.0,0.8,0.2,73.7,61.6,12.1,75.1,62.8,12.3
Lindi,2,2,4.3,6.2,2004.5,2004.5,2004.0,2004.0,524.2,524.2,522.1,522.7,51.5,51.5,51.9,51.9,24.5,24.5,24.6,24.6,1.4,1.2,0.1,101.6,92.2,9.4,103.5,94.0,9.5
Admirali Vaikesadam,2,2,1.4,1.6,2011.5,2011.5,2011.3,2011.1,255.2,255.2,265.3,278.7,22.5,22.5,23.2,23.8,20.0,20.0,12.6,5.7,1.1,0.5,0.6,80.9,34.2,46.7,82.4,34.8,47.6
Triigi,2,2,0.8,0.9,1995.5,1995.5,1996.3,1995.7,235.2,235.2,238.0,230.5,19.5,19.5,19.6,19.5,4.0,4.0,4.0,4.0,0.5,0.4,0.1,35.1,29.5,5.6,35.8,30.0,5.7
Varese Sadam,2,2,3.2,4.2,2000.0,2000.0,2000.0,2000.0,490.4,490.4,472.4,471.7,43.5,43.5,42.3,42.2,270.5,270.5,243.7,240.9,1.2,0.9,0.3,91.0,70.2,20.8,92.7,71.5,21.2
Patareisadam,2,2,0.9,1.3,1994.0,1994.0,1995.6,1995.2,139.2,139.2,138.5,137.2,15.5,15.5,16.0,15.8,0.0,0.0,0.0,0.0,0.3,0.3,0.0,20.0,20.0,0.0,20.3,20.3,0.0
Leppneeme,2,2,48.1,90.1,1990.0,1990.0,2002.0,2002.0,699.1,699.1,1220.4,1225.9,61.5,61.5,104.9,104.9,36.0,36.0,2.1,2.0,3.8,3.7,0.2,286.7,275.1,11.6,292.2,280.4,11.8
Vorkaia,2,2,2.5,3.2,1993.0,1993.0,1993.6,1993.9,328.2,328.2,327.5,327.2,39.5,39.5,38.2,37.4,4.5,4.5,4.5,4.4,0.7,0.6,0.1,53.6,46.2,7.5,54.7,47.1,7.6
Nova Sadam,2,2,36.8,61.7,1998.0,1998.0,2017.0,2017.0,655.0,655.0,1231.8,1236.6,107.5,107.5,195.9,196.0,4.5,4.5,8.0,8.0,4.9,4.8,0.1,368.1,362.6,5.5,375.1,369.6,5.6
Karsa,2,2,2.1,2.3,1987.0,1987.0,1992.4,1996.1,1037.0,1037.0,586.4,520.1,93.5,93.5,80.0,70.8,30.0,30.0,19.6,12.5,1.7,1.3,0.3,124.5,99.9,24.6,126.9,101.8,25.1
Kallaste,2,2,1.3,2.0,1990.5,1990.5,1990.7,1990.8,291.9,291.9,311.6,317.8,25.5,25.5,32.1,32.9,168.5,168.5,244.8,254.2,0.6,0.4,0.2,41.7,27.2,14.5,42.5,27.7,14.8
Voopsu,1,1,1.7,2.5,2011.0,2011.0,2011.0,2011.0,489.0,489.0,489.0,489.1,256.0,256.0,256.0,256.0,655.0,655.0,655.0,655.0,2.4,0.7,1.7,178.1,53.5,124.6,181.5,54.5,127.0
Peerni,1,1,4.7,6.3,2010.0,2010.0,2010.0,2010.0,1146.9,1146.9,1146.9,1146.9,99.0,99.0,99.0,99.0,33.0,33.0,33.0,33.0,1.0,0.8,0.2,75.5,60.6,15.0,77.0,61.7,15.3
Virtsu Vanasadam,1,1,1.5,2.2,2010.0,2010.0,2010.0,2010.0,531.6,531.6,531.6,531.6,49.0,49.0,49.0,49.0,38.0,38.0,38.0,38.0,0.3,0.3,0.0,22.1,20.9,1.2,22.5,21.3,1.2
Kaberneeme Sadam,1,1,20.2,34.5,2006.0,2006.0,2006.0,2006.0,672.9,672.9,672.9,672.9,57.0,57.0,57.0,57.0,3.0,3.0,3.0,3.0,2.2,2.2,0.0,164.1,162.0,2.1,167.2,165.1,2.1
Papissaare Sadam,1,1,13.9,19.4,2005.0,2005.0,2005.0,2005.0,1167.2,1167.2,1167.2,1167.2,118.0,118.0,118.0,118.0,38.0,38.0,38.0,38.0,3.5,3.1,0.4,263.2,232.5,30.7,268.3,237.0,31.3
Kuressaare,1,1,4.6,5.9,1999.0,1999.0,1999.0,1999.0,1079.3,1079.3,1079.3,1079.3,93.0,93.0,93.0,93.0,39.0,39.0,39.0,39.0,1.2,1.1,0.1,90.0,82.5,7.6,91.7,84.0,7.7
Lahesuu,1,1,0.0,0.0,2002.0,2002.0,2002.0,2002.0,95.9,95.9,95.9,95.9,16.0,16.0,16.0,16.0,33.0,33.0,33.0,33.0,0.2,0.2,0.0,14.3,12.4,2.0,14.6,12.6,2.0
Nasva Joesadam,1,1,7.3,10.7,2005.0,2005.0,2005.0,2005.0,732.1,732.1,732.1,732.1,49.0,49.0,49.0,49.0,4.0,4.0,4.0,4.0,3.0,2.8,0.3,228.7,208.9,19.7,233.0,212.9,20.1
Juheta,1,1,3.6,5.0,2002.0,2002.0,2002.0,2002.0,850.4,850.4,850.4,850.4,81.0,81.0,81.0,81.0,6.0,6.0,6.0,6.0,0.9,0.8,0.1,66.6,61.7,4.9,67.9,62.9,5.0
Kastna,1,1,0.1,0.1,1965.0,1965.0,1965.0,1965.0,337.1,337.1,337.1,337.1,38.0,38.0,38.0,38.0,5.0,5.0,5.0,5.0,0.2,0.2,0.0,17.0,14.8,2.2,17.3,15.1,2.2
Kudrukula Sadam,1,1,1.2,0.4,1972.0,1972.0,1972.0,1972.0,730.9,730.9,730.9,730.9,464.0,464.0,464.0,464.0,22.0,22.0,22.0,22.0,1.5,1.4,0.1,111.6,106.8,4.7,113.7,108.9,4.8
Pihelgalaiu,1,1,0.6,0.6,1999.0,1999.0,1999.0,1999.0,325.5,325.5,325.5,325.5,16.0,16.0,16.0,16.0,13.0,13.0,13.0,13.0,0.4,0.2,0.2,29.0,16.7,12.3,29.6,17.0,12.6
Dirhami,1,1,1.0,0.9,1999.0,1999.0,1999.0,1999.0,531.0,531.0,531.0,531.0,42.0,42.0,42.0,42.0,14.0,14.0,14.0,14.0,0.6,0.4,0.2,45.4,33.0,12.4,46.3,33.6,12.6
Abaja Sadam,1,1,2.2,2.8,2000.0,2000.0,2000.0,2000.0,530.2,530.2,530.2,530.2,43.0,43.0,43.0,43.0,39.0,39.0,39.0,39.0,0.8,0.7,0.1,58.5,51.0,7.5,59.6,52.0,7.6
Salinomme,1,1,1.1,1.5,2006.0,2006.0,2006.0,2006.0,268.1,268.1,268.1,268.1,23.0,23.0,23.0,23.0,4.0,4.0,4.0,4.0,0.2,0.2,0.0,16.8,14.0,2.7,17.1,14.3,2.8
Purtse,1,1,0.2,0.0,1979.0,1979.0,1979.0,1979.0,1345.7,1345.7,1345.7,1345.7,957.0,957.0,957.0,957.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,154.1,154.1,0.0,157.1,157.1,0.0
Valmeranna,1,1,0.3,0.4,1992.0,1992.0,1992.0,1992.0,193.3,193.3,193.3,193.3,20.0,20.0,20.0,20.0,4.0,4.0,4.0,4.0,0.1,0.1,0.0,9.4,7.9,1.6,9.6,8.0,1.6
