Int. Dep. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Haapsalu,1,1,0.9,1.3,1998.0,1998.0,1998.0,1998.0,226.3,226.3,226.3,226.3,24.0,24.0,24.0,24.0,80.0,80.0,80.0,80.0,0.4,0.2,0.2,33.6,18.2,15.4,34.2,18.6,15.7
Muratsi Sadam,1,1,0.6,0.9,1998.0,1998.0,1998.0,1998.0,208.2,208.2,208.2,208.2,20.0,20.0,20.0,20.0,30.0,30.0,30.0,30.0,0.2,0.2,0.0,16.1,15.2,0.9,16.4,15.5,0.9
Talvesadam,1,1,0.3,0.1,1992.0,1992.0,1992.0,1992.0,80.1,80.1,80.1,80.1,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,0.3,0.1,0.2,20.9,8.4,12.5,21.3,8.6,12.7
Neeme,1,1,0.5,0.7,1996.0,1996.0,1996.0,1996.0,153.7,153.7,153.7,153.7,23.0,23.0,23.0,23.0,60.0,60.0,60.0,60.0,0.1,0.1,0.0,9.4,7.5,1.8,9.5,7.7,1.9
Tarkma,1,1,1.0,1.6,1995.0,1995.0,1995.0,1995.0,331.6,331.6,331.6,331.6,27.0,27.0,27.0,27.0,23.0,23.0,23.0,23.0,0.3,0.3,0.0,25.6,24.8,0.7,26.0,25.3,0.7
Purtse,1,1,0.1,0.0,1979.0,1979.0,1979.0,1979.0,708.3,708.3,708.3,708.3,23.0,23.0,23.0,23.0,175.0,175.0,175.0,175.0,0.5,0.1,0.4,37.9,4.4,33.4,38.6,4.5,34.1
Ristna Jahisadam,1,1,0.2,0.3,1992.0,1992.0,1992.0,1992.0,154.0,154.0,154.0,154.0,22.0,22.0,22.0,22.0,52.0,52.0,52.0,52.0,0.1,0.1,0.0,8.5,6.9,1.6,8.7,7.0,1.6
Valmeranna,1,1,0.3,0.4,1992.0,1992.0,1992.0,1992.0,193.8,193.8,193.8,193.8,21.0,21.0,21.0,21.0,4.0,4.0,4.0,4.0,0.1,0.1,0.0,9.9,9.7,0.2,10.1,9.9,0.2
Triigi,1,1,0.3,0.5,1992.0,1992.0,1992.0,1992.0,209.0,209.0,209.0,209.0,22.0,22.0,22.0,22.0,5.0,5.0,5.0,5.0,0.1,0.1,0.0,10.6,10.4,0.3,10.8,10.6,0.3
Suurpea,1,1,6.0,5.9,1982.0,1982.0,1982.0,1982.0,277.2,277.2,277.2,277.2,33.0,33.0,33.0,33.0,15.0,15.0,15.0,15.0,1.2,1.0,0.2,87.4,73.0,14.4,89.1,74.4,14.7
