Int. Arr. by Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Al Hamriyah Lpg Terminal,461,341,7497.0,11954.0,2001.9,2003.8,2008.3,2008.7,469.1,1114.8,1295.9,1316.6,57.0,202.6,370.6,380.5,52.0,141.7,90.1,91.6,1445.1,1041.6,403.5,110791.9,80073.2,30718.7,112919.1,81610.6,31308.5
Ruwais,452,365,63009.9,104261.3,2010.3,2010.5,2009.9,2009.8,2154.1,2478.0,2880.3,2922.3,225.0,236.3,390.5,402.0,31.5,48.2,36.7,37.2,5123.7,4591.9,531.8,396705.7,355586.8,41118.9,404322.4,362414.0,41908.4
Abu Al Bukhoosh,415,147,1730.8,2590.5,2002.0,2004.5,2009.3,2009.1,130.5,441.9,823.5,789.6,34.0,94.5,455.5,407.3,11.0,20.5,13.9,13.8,292.9,261.0,31.9,22398.5,19974.1,2424.4,22828.6,20357.7,2470.9
Mina Khalifa/Abu Dhabi,380,237,28658.8,34622.0,2007.6,2007.9,2008.4,2009.0,563.2,1728.8,1186.5,1394.1,52.0,151.8,247.7,298.2,17.0,54.0,51.4,64.5,2840.2,2620.7,219.4,219805.4,202875.2,16930.2,224025.6,206770.4,17255.2
Hamriya Free Zone Port,376,85,719.6,758.7,1997.7,1996.3,1990.7,1992.8,460.8,559.6,731.8,698.4,55.0,130.8,164.0,159.1,66.0,194.4,387.5,334.6,453.5,199.0,254.5,34348.5,15093.5,19255.0,35008.0,15383.3,19624.7
Free Port,297,271,14614.8,19199.4,2005.3,2005.7,2006.4,2007.3,558.7,1421.9,1738.8,1716.9,85.0,204.7,500.3,529.0,83.0,289.7,287.7,284.2,2213.4,1615.4,598.0,165149.6,119413.7,45736.0,168320.5,121706.4,46614.1
Fateh Oil Terminal,284,169,5521.9,9501.1,2003.8,2004.6,2006.8,2007.0,258.3,720.2,1014.8,1035.6,49.0,101.0,205.3,212.5,9.0,27.4,44.6,41.9,513.4,418.4,95.1,39595.5,32284.7,7310.8,40355.7,32904.6,7451.1
Abu Musa,226,140,5283.7,9444.9,2001.6,2001.2,2006.5,2006.7,383.8,897.0,1540.6,1555.5,46.5,149.4,296.7,302.2,12.0,34.4,32.3,32.5,406.3,349.3,57.0,31258.1,26896.9,4361.2,31858.3,27413.3,4445.0
Hamriya,211,137,772.1,1023.9,2000.5,2002.5,2003.9,2004.2,393.1,908.8,1105.5,1108.9,81.0,329.1,474.1,435.0,135.0,520.3,423.2,283.7,583.6,333.2,250.5,44111.2,25295.3,18815.9,44958.1,25780.9,19177.2
Dibba,206,137,25336.0,45069.6,2001.7,2002.4,2007.0,2007.3,1111.4,2291.9,2974.8,3056.8,96.5,286.2,497.4,503.0,38.5,95.9,107.5,105.5,1717.8,1468.4,249.4,131147.6,112019.7,19127.9,133665.6,114170.4,19495.2
Mina Khalid,202,126,1962.4,2493.9,1998.1,1998.3,1997.2,1997.0,513.0,939.6,1299.4,1259.6,69.0,156.4,298.9,298.4,40.0,119.1,168.3,206.4,520.3,409.1,111.2,39775.0,31351.9,8423.1,40538.7,31953.9,8584.8
Zirkuh Petroleum Port,178,148,47932.9,91483.4,2008.4,2008.4,2009.3,2009.3,789.9,1882.8,1922.8,1921.0,74.0,176.2,324.3,324.4,19.0,29.4,33.0,32.9,2499.2,2014.1,485.1,193595.7,156018.9,37576.8,197312.8,159014.5,38298.3
Ajman,108,45,402.4,630.2,1998.0,1993.8,2001.1,2001.3,215.7,805.0,2496.5,2620.5,44.5,272.5,615.3,623.8,82.0,239.8,91.0,85.9,255.4,133.0,122.4,19289.5,10092.8,9196.6,19659.8,10286.6,9373.2
Kalba,106,67,6076.6,10425.8,1999.7,2003.9,2001.1,2001.5,512.8,1856.9,2509.9,2552.8,100.0,242.5,803.1,827.8,39.0,69.8,104.3,101.4,613.3,539.6,73.7,47154.0,41551.1,5602.9,48059.4,42348.9,5710.4
Yas Island,87,81,18664.7,32463.0,2008.4,2008.9,2008.6,2008.6,3480.8,2929.0,3215.0,3443.9,229.0,236.2,426.5,440.4,27.0,61.9,33.3,31.2,1274.2,1166.6,107.6,98670.8,90350.1,8320.7,100565.3,92084.8,8480.5
Al Jazeera Port,75,67,1323.2,2291.6,2000.0,1999.7,2002.0,2001.8,488.8,956.9,1301.1,1347.5,83.0,319.1,346.7,338.4,26.0,126.4,104.0,106.8,219.6,176.7,42.9,16738.8,13456.0,3282.9,17060.2,13714.3,3345.9
Dubai,66,42,2899.7,761.4,2003.9,2003.2,2006.0,2004.8,373.0,779.0,808.5,1173.0,34.5,113.9,104.5,232.8,34.0,71.3,54.1,67.0,631.8,451.9,179.9,48878.5,34970.0,13908.5,49817.0,35641.4,14175.5
Umm Al Qaywayn,58,51,884.6,1523.6,1998.5,1999.9,2004.4,2004.5,455.3,1277.5,1625.8,1757.7,65.0,152.4,252.0,257.4,15.0,266.9,139.6,128.2,138.4,89.6,48.8,10580.7,6882.4,3698.3,10783.9,7014.5,3769.3
Rak Maritime City,51,38,426.8,654.4,2003.1,2005.3,2008.7,2009.1,404.9,988.0,920.2,863.0,72.0,188.1,152.6,140.5,30.0,138.8,118.1,143.6,103.0,69.5,33.5,7891.7,5320.9,2570.9,8043.2,5423.0,2620.2
Musaffah,46,42,986.1,987.9,2007.1,2007.0,2008.1,2007.6,489.4,963.4,1297.3,965.9,125.0,332.1,259.0,248.2,102.0,588.5,152.8,128.3,145.9,112.6,33.3,11181.5,8660.3,2521.2,11396.2,8826.6,2569.6
Arzanah,20,10,706.1,1289.9,2009.6,2006.4,2011.9,2011.9,88.3,1388.8,3151.1,3499.1,17.0,744.3,326.5,326.9,12.0,75.4,16.2,15.7,43.7,40.5,3.2,3361.7,3113.2,248.5,3426.3,3173.0,253.3
Ras Al Khaimah,18,17,2974.0,5483.1,2000.6,2000.3,2004.8,2004.7,1124.0,3368.7,4551.0,5148.9,181.0,567.9,878.4,895.9,33.0,254.8,463.6,482.2,228.9,191.8,37.1,17692.0,14830.4,2861.6,18031.7,15115.2,2916.5
Rak Khor Port,15,14,638.7,1169.4,2003.0,2002.1,2007.7,2007.9,780.4,1180.9,2133.8,2221.6,102.0,164.5,375.0,384.1,17.0,73.9,15.9,10.0,54.1,49.1,5.0,4154.9,3770.8,384.1,4234.7,3843.1,391.5
Zirku,13,13,1768.2,2966.1,2007.1,2007.1,2003.7,2003.6,3298.8,2269.6,2717.1,2712.6,230.0,178.1,309.8,318.4,19.0,45.2,24.6,25.2,117.7,106.8,10.9,9107.7,8266.8,840.9,9282.6,8425.5,857.1
Ahmed Bin Rashid Port,9,9,73.1,109.8,2000.6,2000.6,2001.6,2000.9,1374.7,1575.7,1743.3,1748.3,249.0,440.7,421.8,360.8,283.0,471.9,455.1,487.5,42.7,20.9,21.8,3229.0,1591.5,1637.5,3291.0,1622.0,1669.0
Ruwais Port,1,1,2164.3,3721.1,1999.0,1999.0,1999.0,1999.0,35771.7,35771.7,35771.7,35771.7,3281.0,3281.0,3281.0,3281.0,21.0,21.0,21.0,21.0,180.1,179.0,1.2,13952.6,13863.4,89.3,14220.5,14129.5,91.0
Abu Dhabi,1,1,63.7,109.8,2010.0,2010.0,2010.0,2010.0,1934.9,1934.9,1934.9,1934.9,848.0,848.0,848.0,848.0,553.0,553.0,553.0,553.0,8.8,6.7,2.1,679.4,519.3,160.1,692.4,529.3,163.1
