Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ramallo,219,61,285.8,449.7,1991.7,2005.8,2002.8,2004.0,166.1,181.3,159.4,159.7,19.0,68.8,77.5,76.6,14.0,91.0,65.5,64.0,159.0,84.7,74.3,12073.8,6446.1,5627.7,12305.6,6569.9,5735.7
San Lorenzo,211,172,1202.6,2076.5,2008.2,2009.8,2011.0,2011.1,241.3,251.0,244.7,244.3,68.0,106.2,91.8,91.1,18.0,32.8,33.0,32.6,260.5,200.6,60.0,20006.9,15458.2,4548.7,20391.1,15755.0,4636.0
Puerto Madero,207,59,917.2,589.7,2002.2,1999.6,2004.3,2007.4,112.6,667.9,395.4,234.9,49.0,424.4,212.1,318.0,35.0,156.2,45.9,82.9,384.1,294.4,89.7,29349.5,22531.3,6818.2,29913.0,22963.9,6949.1
Comodoro Rivadavia,199,58,3685.6,6136.1,1998.7,1992.6,2004.7,2004.7,1009.3,2502.7,987.3,979.9,158.0,435.6,202.6,193.4,51.0,213.2,138.9,139.8,857.2,593.6,263.6,65741.6,45530.3,20211.3,67003.9,46404.5,20599.4
Escobar,161,103,1353.4,2475.0,2001.4,2006.3,2010.4,2010.4,174.0,470.7,434.0,460.1,37.0,73.7,105.6,105.7,27.0,63.9,60.3,60.5,162.4,121.3,41.1,12484.8,9333.5,3151.3,12724.5,9512.7,3211.8
San Nicolas,160,123,621.0,1064.7,2008.8,2009.9,2011.4,2011.5,117.9,183.3,189.5,191.3,86.0,114.0,156.5,160.2,26.0,56.0,46.1,46.5,155.6,114.3,41.2,11979.9,8804.2,3175.7,12209.9,8973.3,3236.7
Ensenada,156,31,853.7,1277.4,2009.9,2007.8,2009.5,2009.4,252.9,441.4,579.3,579.6,61.0,70.2,109.9,109.7,43.0,107.2,66.4,66.3,302.1,187.6,114.5,23015.5,14390.3,8625.3,23457.4,14666.6,8790.9
Puerto Galvan,131,43,604.8,920.6,2009.4,2009.4,2009.6,2009.6,557.8,558.1,583.4,576.9,56.0,127.1,97.6,92.2,51.0,141.5,85.9,82.1,235.9,149.7,86.2,17959.0,11457.4,6501.6,18303.9,11677.4,6626.5
Las Palmas,110,73,455.6,792.7,1994.9,2005.8,2009.3,2009.3,98.3,286.9,236.2,251.0,15.0,53.0,87.5,91.3,24.0,77.8,109.1,114.8,89.9,49.8,40.1,6904.6,3835.1,3069.5,7037.2,3908.7,3128.5
Santa Fe,110,8,154.7,227.4,2010.2,2000.8,2009.7,2009.7,298.5,361.5,307.4,306.1,28.5,102.4,59.8,57.5,19.0,31.0,24.5,24.5,76.6,53.4,23.1,5824.1,4086.4,1737.7,5935.9,4164.9,1771.1
Puerto Ibicuy,106,84,281.5,469.7,2000.0,2005.3,2008.7,2008.5,120.4,282.4,158.7,156.0,14.0,53.2,89.0,86.2,17.0,99.8,45.2,43.7,91.4,43.1,48.3,6960.3,3298.5,3661.8,7093.9,3361.8,3732.2
Rawson,104,60,89.8,63.3,1986.8,1986.4,1985.9,1985.5,1646.1,2975.4,2954.3,2787.7,211.5,325.0,530.2,552.0,45.5,346.1,701.8,657.7,204.6,107.4,97.2,15366.0,8068.0,7298.0,15661.0,8222.9,7438.1
Puerto Rosales,94,21,3590.9,6147.4,2002.1,1994.8,2004.2,2004.3,656.3,4638.3,1081.5,1076.4,87.0,373.6,209.9,205.9,45.0,814.5,146.0,138.3,641.9,379.2,262.8,49569.6,29326.3,20243.3,50521.4,29889.3,20632.0
Bahia Blanca,92,34,286.2,351.2,2007.2,2004.8,2008.6,2009.1,298.3,1216.5,614.5,560.9,131.5,1161.6,343.6,284.7,46.5,82.1,163.2,152.2,178.3,137.6,40.7,13493.1,10421.8,3071.3,13752.2,10621.9,3130.3
Ushuaia,90,35,1223.9,1209.6,2000.5,1996.6,2003.1,2005.6,1233.2,1590.6,1325.0,1389.3,144.0,242.7,225.6,247.8,24.0,149.3,132.6,119.0,431.9,377.1,54.7,33015.1,28896.4,4118.8,33649.0,29451.2,4197.8
Bella Vista,83,26,52.4,56.0,1997.0,1998.0,1996.1,1995.2,387.7,359.3,393.7,395.0,58.0,61.6,78.1,79.5,23.0,26.8,35.5,33.3,33.7,30.1,3.6,2531.5,2259.9,271.6,2580.1,2303.3,276.8
La Paz,79,26,25.8,30.2,1997.2,1996.3,2003.7,2001.8,206.2,191.9,216.3,225.2,40.0,41.3,62.5,65.3,11.0,21.9,38.4,38.6,18.7,12.5,6.2,1404.1,935.8,468.2,1431.0,953.8,477.2
Resistancia,67,17,66.0,75.4,2004.4,2001.5,2014.2,2014.6,381.6,302.2,465.8,483.7,59.0,39.5,92.1,93.9,15.0,18.3,37.8,38.0,51.8,42.7,9.1,3886.5,3204.1,682.4,3961.1,3265.6,695.5
San Pedro,66,37,172.3,303.1,1991.9,2003.3,2000.3,1999.6,153.8,240.8,261.4,272.8,17.0,61.8,190.2,201.1,11.5,29.6,48.9,48.6,33.8,23.4,10.4,2568.1,1781.3,786.8,2617.4,1815.5,801.9
Villa Constitution,56,44,157.1,272.3,2004.4,2005.3,2008.5,2008.0,174.9,200.7,175.0,174.9,36.5,91.8,97.7,100.4,28.0,45.6,48.2,51.2,49.2,33.3,15.9,3751.7,2540.1,1211.5,3823.7,2588.9,1234.8
Goya,55,22,26.8,30.4,1994.2,1996.8,1993.4,1992.1,209.2,314.1,327.5,328.0,45.0,48.2,66.2,68.3,18.0,34.4,32.8,29.6,16.9,14.1,2.8,1272.9,1061.5,211.4,1297.3,1081.9,215.4
Quebracho/San Lorenzo,50,49,342.8,601.3,2010.3,2010.9,2010.8,2010.7,246.7,236.1,239.4,241.8,61.0,67.3,74.4,74.7,24.0,42.0,27.7,27.9,50.2,39.4,10.8,3871.4,3043.2,828.2,3945.7,3101.6,844.1
Conception D Uruguay,48,8,44.7,63.3,2007.2,1997.1,2007.1,2007.7,182.1,932.7,197.7,194.0,30.0,361.6,205.4,186.5,32.5,201.2,98.5,101.1,50.8,28.4,22.5,3841.5,2148.3,1693.1,3915.2,2189.6,1725.6
Corrientes,46,18,17.9,19.5,2007.0,2001.8,2005.2,2000.0,275.5,420.6,337.2,350.5,51.5,64.4,113.0,102.0,9.0,17.9,18.4,19.4,16.5,15.6,0.9,1236.0,1168.2,67.9,1259.8,1190.6,69.2
Quequen,40,29,176.0,282.3,1999.1,2002.3,2010.1,2010.1,474.5,811.6,414.9,396.2,100.5,486.6,160.5,136.8,47.0,141.9,88.6,81.9,64.4,45.5,18.8,4886.8,3466.3,1420.4,4980.6,3532.9,1447.7
Buenos Aires,34,30,39.3,33.4,1987.2,1988.1,1995.4,1990.6,362.2,1725.7,1407.2,898.1,75.0,350.1,823.6,794.1,50.5,416.6,998.9,682.2,64.4,32.6,31.8,4836.3,2450.4,2386.0,4929.2,2497.4,2431.8
Ingeniero Buitrago,32,26,134.1,241.7,1998.2,2001.5,2006.5,2006.2,125.6,234.2,250.2,251.2,112.0,124.0,204.0,205.1,34.0,55.6,44.1,44.3,35.1,26.6,8.4,2684.0,2043.5,640.5,2735.5,2082.7,652.8
Puerto Belgrano,32,23,112.7,144.1,1998.3,1994.9,2003.8,2005.8,1726.7,4171.0,1405.9,1284.5,284.0,630.3,538.7,494.5,210.0,697.7,649.2,573.1,111.9,54.5,57.4,8430.7,4114.8,4316.0,8592.6,4193.8,4398.8
Rio Gallegos,30,16,742.2,1261.3,1997.5,1995.3,2003.2,2003.6,500.1,1284.6,899.0,883.9,75.5,158.5,216.5,212.3,34.0,216.3,423.4,351.1,145.8,82.3,63.4,11229.5,6351.7,4877.7,11445.1,6473.7,4971.4
Santa Cruz,30,22,229.4,331.6,2002.3,2002.1,2006.1,2006.0,383.8,563.3,388.6,350.4,69.0,118.7,179.7,135.6,28.5,54.0,66.7,61.7,51.9,42.6,9.3,3953.5,3244.7,708.9,4029.4,3307.0,722.5
San Fernando,29,2,5.6,11.0,1980.8,1992.0,1980.2,1980.1,44.0,39.6,442.2,484.1,10.0,8.2,1000.3,1007.2,7.0,9.0,5.9,5.9,16.3,15.7,0.6,1232.7,1190.8,41.8,1256.3,1213.7,42.6
San Sebastian Bay,28,10,545.6,905.7,2003.3,2003.4,2004.4,2004.5,966.6,961.4,1022.0,1024.8,289.5,341.6,279.1,250.8,45.5,40.2,65.1,65.3,115.7,95.6,20.1,8893.1,7336.9,1556.1,9063.8,7477.8,1586.0
Parana,25,14,4.7,6.2,1988.6,1992.2,1994.5,1993.2,123.5,204.6,214.4,233.0,23.0,38.1,57.2,58.0,16.0,34.9,31.8,35.5,4.2,2.6,1.5,313.4,198.1,115.4,319.4,201.9,117.6
Diamante,20,10,22.9,31.9,2001.1,1996.9,1998.6,1999.1,188.9,379.0,277.0,248.2,65.5,120.3,238.3,238.8,9.0,10.0,12.3,12.2,6.5,6.0,0.4,487.2,453.4,33.9,496.6,462.1,34.5
Puerto Ingeniero White,13,8,45.4,69.1,2006.0,2004.1,2002.8,2002.7,584.7,766.9,597.4,599.5,66.0,113.8,62.5,59.2,62.0,129.8,49.3,46.5,18.9,11.9,6.9,1434.8,914.5,520.3,1462.3,932.0,530.3
San Julian,12,10,32.0,35.6,1979.5,1982.6,1980.6,1981.4,2112.1,3474.0,3601.5,4059.7,500.5,558.0,1128.0,1160.3,30.0,496.3,1603.3,1445.4,39.5,27.9,11.6,2972.3,2097.7,874.5,3029.3,2138.0,891.3
Esperanza,10,9,95.4,14.0,1989.0,1989.8,1990.0,1985.9,985.3,920.7,941.1,953.8,113.5,100.9,111.2,113.6,14.5,18.8,17.3,16.9,40.9,35.3,5.6,3136.7,2707.1,429.6,3196.9,2759.1,437.8
Tigre,8,6,5.9,8.7,1996.0,1994.8,2007.8,2007.8,58.7,115.3,142.0,148.1,11.5,25.5,34.7,34.5,10.0,22.2,14.6,13.2,1.7,0.8,1.0,131.3,57.3,74.0,133.8,58.4,75.4
Puerto Nacional,5,4,18.7,29.3,2001.0,2001.5,2007.1,2007.3,239.0,690.1,248.6,237.8,42.0,175.4,115.7,110.5,100.0,611.1,135.6,112.0,14.9,4.2,10.7,1133.9,317.4,816.5,1155.6,323.5,832.2
Caleta Cordoba,4,4,194.4,332.8,1992.2,1992.2,2004.2,2004.6,2051.0,2214.0,2377.8,2380.8,64.5,226.0,103.2,93.7,214.0,288.0,627.9,636.4,30.5,6.7,23.9,2357.8,511.8,1846.0,2403.1,521.7,1881.4
Necochea,4,4,1.4,1.4,1984.0,1984.0,1982.9,1983.0,2262.1,2399.7,2522.3,2574.4,392.0,323.2,468.5,473.8,178.0,316.5,500.2,538.8,7.7,4.1,3.6,581.8,308.0,273.9,593.0,313.9,279.1
Rio Grande,3,3,2.9,3.7,1992.3,1992.3,2000.1,2003.5,458.7,1168.7,310.8,271.5,47.0,145.0,94.4,64.6,39.0,689.7,414.0,244.8,3.3,0.8,2.5,245.5,57.8,187.7,250.2,58.9,191.3
Pablo Podesta,1,1,6.8,4.3,1987.0,1987.0,1987.0,1987.0,14350.0,14350.0,14350.0,14350.0,66.0,66.0,66.0,66.0,3073.0,3073.0,3073.0,3073.0,9.4,0.1,9.2,703.1,8.6,694.5,716.6,8.8,707.8
San Antonio Oeste,1,1,0.2,0.1,1957.0,1957.0,1957.0,1957.0,827.1,827.1,827.1,827.1,115.0,115.0,115.0,115.0,36.0,36.0,36.0,36.0,0.6,0.6,0.1,46.6,41.7,4.8,47.5,42.5,4.9
General Bernardo O'H,1,1,6.3,1.0,1972.0,1972.0,1972.0,1972.0,994.4,994.4,994.4,994.4,131.0,131.0,131.0,131.0,17.0,17.0,17.0,17.0,2.8,2.5,0.3,213.6,189.2,24.3,217.7,192.9,24.8
Tres Arroyos,1,1,0.4,0.3,1983.0,1983.0,1983.0,1983.0,1878.6,1878.6,1878.6,1878.6,470.0,470.0,470.0,470.0,755.0,755.0,755.0,755.0,1.2,0.4,0.8,87.5,29.2,58.3,89.2,29.8,59.4
San Blas,1,1,0.1,0.1,1992.0,1992.0,1992.0,1992.0,304.0,304.0,304.0,304.0,80.0,80.0,80.0,80.0,692.0,692.0,692.0,692.0,1.3,0.2,1.1,96.5,12.2,84.3,98.4,12.4,85.9
