Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Hon Gai,239,117,2450.9,3553.5,2007.1,2006.8,2005.5,2006.0,871.5,1319.3,1051.8,1302.2,110.0,152.8,245.7,269.5,42.0,90.7,113.0,123.4,575.0,427.8,147.2,44072.3,32840.3,11232.0,44918.5,33470.8,11447.7
Phu My,222,150,2874.9,4844.6,2004.1,2006.2,2003.5,2003.8,761.1,1111.9,1423.9,1428.1,76.5,129.2,215.2,215.5,44.0,100.2,369.1,364.3,394.1,263.5,130.6,30201.1,20240.1,9961.1,30781.0,20628.7,10152.3
Bong Son,166,107,935.9,1441.8,2003.1,2003.9,2003.0,2003.1,473.4,781.2,900.7,903.3,31.5,60.0,118.9,120.3,24.5,59.2,130.7,132.5,168.4,88.5,79.9,12898.3,6794.2,6104.1,13145.9,6924.6,6221.3
Nghi Son,158,49,1110.7,1640.4,2010.2,2004.2,2008.4,2008.3,495.6,1300.5,810.7,769.0,56.0,275.6,506.5,474.0,28.0,98.5,122.2,125.7,259.8,171.3,88.5,19896.9,13163.7,6733.2,20278.9,13416.4,6862.5
Cam Pha,136,81,4277.7,6904.5,2002.9,2005.6,2001.5,2001.4,1069.4,2552.7,2728.6,2699.9,127.5,335.8,1328.2,1307.7,67.5,189.6,150.4,155.8,508.6,417.4,91.2,39012.2,32072.8,6939.3,39761.2,32688.6,7072.6
Vung Tau,128,86,1380.9,2236.2,2002.9,2001.5,2007.6,2008.9,624.0,1947.0,1940.0,2153.0,93.5,524.7,1089.2,1044.0,35.0,202.0,279.9,265.7,299.1,224.0,75.2,22665.9,16990.8,5675.1,23101.1,17317.0,5784.1
Dong Xuyen Port,100,77,437.0,628.6,2002.4,2003.0,2003.2,2003.6,955.9,1795.6,1451.9,1497.7,131.5,354.4,671.1,658.3,53.5,256.6,224.3,198.4,210.6,145.1,65.5,15895.8,10958.4,4937.3,16201.0,11168.8,5032.1
Long Binh Tan,89,63,1059.7,1739.6,2003.4,2004.7,2002.9,2002.9,1114.4,2570.4,2676.8,2737.0,130.0,327.3,1211.4,1254.1,50.0,132.2,289.8,278.1,229.3,172.2,57.1,17508.7,13180.2,4328.5,17844.8,13433.2,4411.6
Long An International Port,71,48,239.9,382.5,2005.2,2004.7,2006.8,2007.0,742.8,1165.0,1350.5,1374.4,95.0,133.0,243.6,247.2,50.0,128.9,186.1,182.8,71.0,43.8,27.2,5396.1,3333.3,2062.8,5499.7,3397.3,2102.4
Nha Trang,65,41,2088.3,2945.5,2006.2,2003.5,2003.1,2002.1,463.9,1711.9,1111.4,2558.7,42.0,164.4,723.4,873.8,35.0,130.3,625.5,768.5,292.8,179.4,113.4,22579.7,13855.3,8724.4,23013.2,14121.3,8891.9
Cai Cui Port,39,36,118.8,171.0,2002.7,2003.1,2001.0,2001.3,230.1,345.0,373.4,401.1,15.0,36.6,79.5,89.5,22.0,70.0,82.8,91.2,28.0,14.1,14.0,2137.2,1083.8,1053.4,2178.3,1104.7,1073.6
Phuoc Long,37,33,288.5,473.9,2004.7,2004.0,2005.6,2006.1,1558.3,2213.3,2511.1,2537.5,188.0,268.4,487.0,489.5,85.0,174.2,239.3,239.0,104.6,60.5,44.1,7941.2,4608.6,3332.6,8093.6,4697.1,3396.6
Son Duong Port,35,29,302.2,475.3,2003.9,2003.8,2003.8,2003.9,706.9,1371.9,1189.8,1226.3,66.0,82.1,124.5,123.8,54.0,148.7,229.2,239.5,71.9,35.5,36.4,5495.7,2726.9,2768.8,5601.2,2779.3,2821.9
Vung Ang,35,20,330.2,557.8,2004.5,2006.2,1999.9,1999.9,283.7,1223.8,1515.6,1563.1,42.0,153.8,780.9,795.6,51.0,54.8,40.5,39.7,69.8,45.4,24.3,5322.9,3487.4,1835.5,5425.1,3554.3,1870.8
Tan Cang Hiep Phuoc Port,32,18,148.2,244.7,2009.5,2008.3,2008.3,2008.4,938.6,1054.2,1158.1,1166.3,85.5,111.1,184.6,184.0,43.0,64.4,69.6,71.7,29.1,20.0,9.1,2223.8,1534.4,689.4,2266.5,1563.9,702.6
Cam Lam,30,26,1169.4,2038.4,2004.3,2004.9,2010.9,2011.0,653.4,1271.5,3317.1,3592.3,69.0,180.1,765.2,774.4,31.5,97.9,618.4,625.3,96.6,61.5,35.0,7441.2,4748.2,2692.9,7584.0,4839.4,2744.6
My Tho,21,20,111.4,182.2,2004.5,2004.6,2005.2,2005.2,257.3,580.1,550.1,581.9,18.0,42.4,165.4,171.3,23.0,80.4,30.1,29.4,27.0,19.1,7.9,2070.6,1469.5,601.1,2110.3,1497.7,612.6
Song Doc,20,8,43.1,58.7,2010.6,2005.1,2003.6,2002.0,544.5,1090.2,1255.9,1422.5,64.0,290.0,286.7,256.7,166.5,208.8,161.1,120.5,27.8,15.7,12.1,2105.3,1193.9,911.4,2145.8,1216.8,928.9
Thanh Ho Chi Minh,20,16,100.9,72.7,2003.2,2005.0,2003.3,2009.1,458.7,744.7,572.6,656.3,44.0,146.6,106.5,188.4,16.5,127.5,46.7,74.2,24.4,18.6,5.8,1854.9,1416.5,438.3,1890.5,1443.7,446.7
Hon La Port,18,18,307.4,514.5,2005.5,2005.5,2004.2,2004.3,1006.9,1630.5,1900.4,1992.0,129.5,180.4,254.3,259.7,24.5,88.8,73.9,72.9,35.8,27.9,8.0,2740.5,2133.2,607.3,2793.1,2174.1,619.0
Can Tho,13,12,44.1,67.6,2003.1,2002.5,2000.6,2000.7,280.0,462.1,444.2,457.8,21.0,46.5,76.8,81.1,22.0,49.8,47.5,49.4,10.5,6.4,4.1,802.0,490.4,311.6,817.4,499.8,317.5
Culao,12,12,23.2,32.4,2005.2,2005.2,2003.9,2004.1,222.3,292.3,166.5,151.5,23.0,42.9,50.3,43.7,23.0,70.8,80.4,82.7,10.3,4.5,5.8,785.4,346.0,439.4,800.5,352.6,447.8
Binh Long Port,11,11,27.3,46.1,2006.0,2006.0,2006.6,2006.8,295.0,402.5,263.3,251.3,32.0,37.2,32.7,32.5,12.0,30.7,19.6,17.8,5.3,3.4,1.9,402.5,258.4,144.0,410.2,263.4,146.8
Sa Dec,11,7,48.2,79.0,2007.1,2004.7,1997.3,1997.3,295.6,539.2,1151.9,1142.7,39.0,58.3,220.1,219.6,11.0,28.9,80.9,80.6,4.8,3.8,1.0,367.2,290.1,77.1,374.3,295.7,78.6
Phuoc Long Icd,11,11,57.3,95.6,2005.5,2005.5,2003.2,2003.1,2619.8,3228.7,1638.6,1687.2,335.0,309.7,345.3,329.7,109.0,248.8,276.2,266.4,30.3,18.2,12.1,2294.7,1384.5,910.2,2338.8,1411.1,927.7
Ben Tre,11,10,32.5,49.2,2004.2,2003.6,2006.7,2007.7,295.2,448.2,454.4,501.8,19.0,118.9,59.2,65.6,18.0,77.4,88.2,91.5,9.3,6.3,3.0,708.9,478.6,230.3,722.6,487.8,234.7
Thanh Hoa,11,11,117.0,185.8,2005.7,2005.7,2006.4,2006.3,1802.6,2273.1,2632.2,2701.2,242.0,243.1,300.7,300.9,50.0,161.7,159.5,159.3,37.4,18.6,18.8,2850.2,1423.4,1426.8,2904.9,1450.7,1454.1
Thu Dau Mot,10,10,133.0,200.3,2001.7,2001.7,2001.6,2002.5,2694.6,3565.8,2100.0,2307.3,224.5,557.5,922.2,1035.9,22.0,198.4,268.2,248.0,50.9,38.0,12.9,3853.4,2884.4,968.9,3927.4,2939.8,987.5
Nghe Tinh,10,9,120.3,188.4,2003.8,2003.8,2002.5,2002.3,1694.9,2213.9,1472.7,1463.2,120.5,304.4,363.2,364.8,99.0,110.4,209.9,206.8,29.7,16.0,13.7,2277.2,1224.9,1052.3,2320.9,1248.4,1072.5
Duong Dong,7,7,31.3,44.4,2007.6,2007.6,2003.1,2002.4,266.0,461.4,472.5,1071.6,37.0,61.4,189.2,201.3,25.0,65.3,88.5,92.6,4.8,3.0,1.7,366.2,232.5,133.7,373.3,237.0,136.3
Vinalines Hau Giang Port,7,7,76.0,133.2,2006.7,2006.7,2005.1,2004.7,603.1,940.3,369.4,353.0,64.0,113.7,44.8,42.7,11.0,139.7,46.2,45.2,9.4,7.4,2.0,717.4,566.7,150.7,731.2,577.6,153.6
Icd Transimex Thu Duc,7,7,25.8,43.9,2004.4,2004.4,2004.3,2004.4,752.9,2194.1,889.8,1066.3,90.0,284.3,552.7,626.1,30.0,51.0,63.3,67.7,8.8,7.4,1.4,665.1,559.8,105.3,677.8,570.5,107.3
Nam Can Port,6,6,57.6,90.2,2004.8,2004.8,2008.1,2008.0,500.7,745.9,830.8,903.7,61.5,81.2,78.2,83.5,9.0,172.2,14.2,14.2,8.1,6.1,2.0,622.2,471.5,150.7,634.1,480.5,153.6
Ho Chi Minh,5,5,61.9,98.0,2007.2,2007.2,2000.3,2000.6,2561.7,1862.9,2953.1,2886.7,250.0,242.2,278.4,282.3,62.0,481.6,90.7,96.3,12.1,8.7,3.4,926.5,665.2,261.2,944.2,678.0,266.2
Dong Hai,4,4,105.9,179.8,2006.0,2006.0,2002.4,2002.4,2579.2,2736.4,4138.4,4134.1,105.5,110.8,90.6,91.4,214.0,329.5,771.6,777.8,15.7,1.8,13.9,1195.7,135.1,1060.6,1218.7,137.7,1081.0
Tan Thuan Dong,2,2,10.0,11.9,2004.5,2004.5,2007.3,2006.0,1744.8,1744.8,1857.7,1684.7,71.5,71.5,94.4,83.6,213.0,213.0,262.4,239.0,2.7,0.2,2.4,200.9,18.2,182.7,204.8,18.5,186.3
Rao Qua,1,1,0.5,0.7,2012.0,2012.0,2012.0,2012.0,159.6,159.6,159.6,159.6,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,0.1,0.1,0.1,10.0,5.7,4.3,10.2,5.8,4.4
