Domestic by Dep. Port,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Ustronie Morskie,9,7,3.2,2.0,1991.6,1991.1,1992.0,1990.2,317.1,1748.9,554.3,483.7,35.0,152.4,84.6,83.8,133.0,403.4,970.6,1106.4,11.1,2.9,8.2,831.0,217.4,613.6,846.9,221.6,625.4
Miedzyzdroje,8,7,5.4,2.9,1992.4,1994.0,1985.8,1993.5,166.6,613.4,385.4,170.8,10.0,60.4,397.8,150.2,37.0,85.0,176.5,90.1,5.6,3.4,2.2,422.6,255.2,167.4,430.7,260.1,170.6
Rewal,7,7,7.5,9.4,1978.0,1978.0,1980.8,1979.7,338.5,760.3,1223.0,1116.6,42.0,115.1,210.1,208.5,132.0,141.1,121.1,103.2,5.3,3.0,2.3,399.7,225.2,174.5,407.4,229.6,177.8
Nowe Warpno,6,2,0.9,1.3,1975.0,1975.0,1975.0,1975.0,98.5,258.7,111.3,103.8,22.5,42.0,20.6,20.7,17.5,217.0,143.8,86.8,2.0,0.5,1.5,147.6,34.2,113.4,150.4,34.9,115.5
Znin,2,2,17.8,21.1,1997.5,1997.5,1998.0,1998.0,1262.1,1262.1,2090.9,2090.5,68.5,68.5,98.8,98.8,15.0,15.0,22.0,22.0,6.8,5.6,1.3,526.3,430.4,95.9,536.4,438.7,97.8
Mierzyn,2,2,0.4,0.2,1976.0,1976.0,1973.0,1979.8,1225.5,1225.5,350.0,162.8,175.5,175.5,235.7,100.0,71.0,71.0,80.7,58.8,2.5,2.4,0.1,188.3,179.3,9.0,191.9,182.8,9.2
Elblag,2,1,0.1,0.1,1967.0,1967.0,1967.0,1967.0,103.1,103.1,103.1,103.1,18.5,18.5,18.5,18.5,32.0,32.0,31.9,31.9,0.0,0.0,0.0,3.5,2.5,1.1,3.6,2.5,1.1
Kamien Pomorski,1,1,0.2,0.3,1986.0,1986.0,1986.0,1986.0,109.1,109.1,109.1,109.1,16.0,16.0,16.0,16.0,45.0,45.0,45.0,45.0,0.1,0.1,0.0,5.6,4.2,1.4,5.7,4.3,1.4
Bielinek,1,1,0.1,0.1,1997.0,1997.0,1997.0,1997.0,397.5,397.5,397.5,397.5,37.0,37.0,37.0,37.0,8.0,8.0,8.0,8.0,0.5,0.4,0.1,40.7,33.5,7.2,41.5,34.1,7.4
Piorunow,1,1,16.3,19.3,1998.0,1998.0,1998.0,1998.0,1942.7,1942.7,1942.7,1942.7,85.0,85.0,85.0,85.0,26.0,26.0,26.0,26.0,5.7,4.4,1.3,444.0,340.0,104.0,452.5,346.5,106.0
Dabrowka,1,1,41.9,79.1,2006.0,2006.0,2006.0,2006.0,540.0,540.0,540.0,540.0,33.0,33.0,33.0,33.0,7.0,7.0,7.0,7.0,2.8,2.3,0.5,217.8,179.7,38.1,222.0,183.2,38.9
Wolin,1,1,0.5,0.7,2010.0,2010.0,2010.0,2010.0,88.6,88.6,88.6,88.6,9.0,9.0,9.0,9.0,32.0,32.0,32.0,32.0,0.2,0.1,0.1,13.1,7.1,6.1,13.4,7.2,6.2
Ruchocice,1,1,26.2,25.4,2019.0,2019.0,2019.0,2019.0,172.8,172.8,172.8,172.8,20.0,20.0,20.0,20.0,7.0,7.0,7.0,7.0,0.5,0.4,0.1,41.9,31.0,10.9,42.7,31.6,11.1
